	logFC	logCPM	LR	PValue	FDR	gene
DGKI	0.7092295	3.332721	2.215283	0.13665	0.6211844	DGKI
AL158212.3	-0.5967729	3.214724	2.215091	0.136667	0.6211844	AL158212.3
IFI44	0.8481088	5.008289	2.214938	0.1366805	0.6211844	IFI44
ADAMTS9-AS1	1.10963	3.58555	2.213895	0.1367729	0.6213773	ADAMTS9-AS1
NKPD1	0.751426	1.558809	2.213563	0.1368024	0.6213773	NKPD1
NEFH	-1.027286	0.2153778	2.213181	0.1368363	0.6213773	NEFH
AL645929.1	0.9978346	0.5179602	2.212767	0.136873	0.6213773	AL645929.1
FXYD2	-0.7035907	4.572222	2.212224	0.1369212	0.6213773	FXYD2
ACTA2	0.6628361	7.884807	2.212176	0.1369254	0.6213773	ACTA2
IGSF9	0.7783514	2.611936	2.211763	0.1369621	0.6213773	IGSF9
AC008467.1	-0.5812344	2.486448	2.211566	0.1369796	0.6213773	AC008467.1
HM13	-0.5214901	6.514474	2.211168	0.1370149	0.6213773	HM13
GNS	0.3877683	7.685516	2.210937	0.1370354	0.6213773	GNS
AC010261.2	-1.021316	0.2983181	2.209986	0.1371199	0.6215661	AC010261.2
FBXL14	0.4964382	3.589408	2.209596	0.1371546	0.6215661	FBXL14
CCDC196	-0.869839	0.5847617	2.209413	0.1371708	0.6215661	CCDC196
BCL2L1	0.6178388	4.759267	2.207458	0.1373448	0.6222126	BCL2L1
OSBPL1A	-0.5246185	6.838998	2.206964	0.1373888	0.6222702	OSBPL1A
RNFT1	-0.4946418	3.768705	2.206141	0.1374621	0.6222875	RNFT1
CHST4	0.834062	0.7712168	2.205863	0.1374869	0.6222875	CHST4
OLFM5P	-0.9507595	0.2676115	2.20585	0.1374881	0.6222875	OLFM5P
CRELD1	0.5088773	5.191059	2.205308	0.1375364	0.6222875	CRELD1
ERVW-1	-0.6457127	1.651735	2.205166	0.1375491	0.6222875	ERVW-1
DGKH	0.4645366	5.326794	2.20389	0.1376629	0.62265	DGKH
BMP3	-0.9548726	4.146386	2.203275	0.1377179	0.62265	BMP3
DGUOK-AS1	-0.8156481	0.6983072	2.202912	0.1377503	0.62265	DGUOK-AS1
PNPT1	0.3871219	4.830483	2.202866	0.1377544	0.62265	PNPT1
LINC01913	-1.382239	0.3248453	2.201095	0.1379127	0.6232239	LINC01913
MLLT11	0.525811	3.522562	2.199454	0.1380596	0.623691	MLLT11
BMP1	0.5058678	3.848983	2.19924	0.1380788	0.623691	BMP1
IFNGR1	0.4976698	6.94455	2.197397	0.1382441	0.6240504	IFNGR1
DPP10	-1.040281	0.8558711	2.197353	0.138248	0.6240504	DPP10
MAP1B	0.7176485	7.094343	2.197302	0.1382525	0.6240504	MAP1B
NPC2	0.4608389	6.235694	2.196952	0.138284	0.6240507	NPC2
FOPNL	-0.4608426	5.019268	2.195063	0.1384535	0.62453	FOPNL
KIF26B	-0.7261278	2.052934	2.194876	0.1384704	0.62453	KIF26B
CD160	0.6306362	1.977187	2.19472	0.1384844	0.62453	CD160
HCG11	0.5204845	3.741903	2.193847	0.1385628	0.624668	HCG11
MMADHC	-0.4116859	6.755137	2.193681	0.1385778	0.624668	MMADHC
ZG16B	1.571951	13.76891	2.192394	0.1386936	0.6247753	ZG16B
SNX7	0.4735506	4.022084	2.1922	0.1387111	0.6247753	SNX7
C1QL3	-1.20282	1.260125	2.190922	0.1388262	0.6247753	C1QL3
FOXO3	0.5607605	6.364234	2.190911	0.1388272	0.6247753	FOXO3
NSUN6	-0.4613563	4.726809	2.190905	0.1388277	0.6247753	NSUN6
STAU2	-0.4534859	5.662801	2.190743	0.1388423	0.6247753	STAU2
HECTD1	-0.3106683	8.775331	2.190654	0.1388504	0.6247753	HECTD1
TMEM100	1.045258	2.32593	2.190625	0.1388529	0.6247753	TMEM100
SPATA24	-0.6386599	1.985906	2.189882	0.13892	0.6249356	SPATA24
SERINC2	-0.579696	5.425405	2.189321	0.1389705	0.6250217	SERINC2
AC010226.1	-0.7123789	1.072372	2.188551	0.1390401	0.6250919	AC010226.1
TAP1	0.7604534	5.315945	2.188158	0.1390755	0.6250919	TAP1
ZNF304	0.4576431	4.649628	2.187797	0.1391081	0.6250919	ZNF304
PABPC1P4	0.7615125	0.8909704	2.187551	0.1391303	0.6250919	PABPC1P4
MPZL2	0.6098307	6.217964	2.187408	0.1391433	0.6250919	MPZL2
CCL18	-1.134257	0.7198143	2.186526	0.139223	0.6252309	CCL18
LINC00862	-1.064901	1.274483	2.18637	0.1392371	0.6252309	LINC00862
MFSD10	0.5379929	5.051888	2.185016	0.1393596	0.625282	MFSD10
RIPK2	-0.5223182	3.526854	2.184934	0.1393671	0.625282	RIPK2
AC006058.1	-1.180691	2.291982	2.184855	0.1393742	0.625282	AC006058.1
IL10RB-DT	-0.9145467	0.1164907	2.184513	0.1394051	0.625282	IL10RB-DT
AC015922.3	0.6716415	1.277761	2.184118	0.139441	0.625282	AC015922.3
FRMD3	0.4998342	3.800018	2.184062	0.139446	0.625282	FRMD3
AC018926.3	-0.7021032	1.083896	2.183813	0.1394686	0.625282	AC018926.3
DMRT2	1.020107	1.284591	2.183118	0.1395315	0.6253422	DMRT2
ANKRD54	-0.4056367	4.070996	2.182466	0.1395907	0.6253422	ANKRD54
TXK	-0.8731827	2.90963	2.182217	0.1396132	0.6253422	TXK
DHRS9	0.8428427	1.550518	2.182001	0.1396328	0.6253422	DHRS9
RAD51-AS1	-0.4856908	3.60183	2.181817	0.1396495	0.6253422	RAD51-AS1
AL359878.1	-0.7474175	1.468936	2.181441	0.1396836	0.6253422	AL359878.1
EFNB2	0.5047659	4.384146	2.181237	0.1397021	0.6253422	EFNB2
MT-ND6	-1.275047	5.929974	2.179998	0.1398146	0.6256519	MT-ND6
PLK2	0.805442	7.154247	2.179669	0.1398446	0.6256519	PLK2
TMEM126A	-0.4450861	3.98161	2.17943	0.1398662	0.6256519	TMEM126A
AL157838.1	-0.583797	2.209292	2.179005	0.1399049	0.6256519	AL157838.1
DLGAP1-AS5	-1.417835	5.137974	2.178737	0.1399293	0.6256519	DLGAP1-AS5
NPY6R	-0.7075948	1.672252	2.178201	0.139978	0.6256519	NPY6R
HASPIN	-1.0024	0.142123	2.177949	0.1400009	0.6256519	HASPIN
NIN	0.4160009	6.515746	2.177707	0.140023	0.6256519	NIN
LRRC56	0.6200918	1.651427	2.175422	0.1402311	0.6264058	LRRC56
LMO4	-0.5240007	6.712367	2.175163	0.1402547	0.6264058	LMO4
AC124248.1	-0.7879602	1.353608	2.174551	0.1403105	0.6265144	AC124248.1
AC093673.1	0.6535924	1.3346	2.172521	0.1404957	0.6272007	AC093673.1
PFKFB3	0.5649677	6.706115	2.17202	0.1405415	0.6272485	PFKFB3
CYP4F24P	1.256523	-0.05760216	2.171714	0.1405695	0.6272485	CYP4F24P
ADGRF3	0.576465	1.902275	2.170291	0.1406996	0.6275081	ADGRF3
PDIA3	0.3646499	7.020766	2.170098	0.1407173	0.6275081	PDIA3
PEX14	-0.57975	4.002824	2.1697	0.1407537	0.6275081	PEX14
ACVR1C	-1.156717	4.657482	2.169495	0.1407725	0.6275081	ACVR1C
S1PR5	1.150348	0.2532588	2.169353	0.1407855	0.6275081	S1PR5
PEBP4	1.438261	2.115294	2.168761	0.1408397	0.6276038	PEBP4
SLC25A26	-0.360525	4.734711	2.168429	0.14087	0.6276038	SLC25A26
GTF2IP12	-0.6373037	1.974083	2.167612	0.140945	0.6277012	GTF2IP12
AC092944.1	-0.9001087	0.0185968	2.166557	0.1410417	0.6277012	AC092944.1
MIR600HG	-0.5054915	4.439935	2.166232	0.1410715	0.6277012	MIR600HG
AP000897.1	-0.8052635	0.7648413	2.166115	0.1410823	0.6277012	AP000897.1
SMIM10L2A	0.813569	3.396994	2.16608	0.1410855	0.6277012	SMIM10L2A
SMC5-AS1	-0.6942935	2.026864	2.166051	0.1410881	0.6277012	SMC5-AS1
UNC13B	-0.3739611	6.822827	2.165782	0.1411128	0.6277012	UNC13B
PCDHB8	1.068829	-0.08309824	2.164085	0.1412687	0.628231	PCDHB8
EAF1-AS1	-0.981942	0.05527884	2.163771	0.1412976	0.628231	EAF1-AS1
SERPING1	0.8661226	5.044713	2.16338	0.1413335	0.628231	SERPING1
MAP3K12	0.4463408	4.186071	2.16311	0.1413583	0.628231	MAP3K12
PDE6D	-0.469566	3.161567	2.162452	0.1414189	0.6283285	PDE6D
AIMP1	-0.4018249	5.558178	2.162185	0.1414434	0.6283285	AIMP1
IL16	0.6761929	5.01854	2.161432	0.1415127	0.6284725	IL16
HFE	0.4382344	3.797783	2.161147	0.141539	0.6284725	HFE
RLIM	0.3410673	6.784546	2.160227	0.1416238	0.6285488	RLIM
CASP1	0.695971	4.560876	2.160193	0.1416269	0.6285488	CASP1
AC099811.4	-0.7788497	0.7977022	2.159931	0.141651	0.6285488	AC099811.4
ZNF473	0.42243	3.410653	2.158545	0.1417789	0.6289759	ZNF473
AL049874.1	-0.913731	0.6441734	2.158001	0.1418291	0.6290584	AL049874.1
SAMD4A	0.5352355	5.556142	2.157173	0.1419056	0.6291767	SAMD4A
NEK5	-0.6924607	1.47283	2.157027	0.1419191	0.6291767	NEK5
SCNN1D	0.5244336	3.182872	2.156547	0.1419634	0.6292168	SCNN1D
SRGN	0.6799348	6.408018	2.156244	0.1419914	0.6292168	SRGN
HLA-E	0.6559496	8.766378	2.1559	0.1420232	0.6292176	HLA-E
ITK	0.9956723	3.935377	2.155467	0.1420632	0.6292548	ITK
AP000962.1	-0.7105737	1.613271	2.154415	0.1421605	0.6295455	AP000962.1
EPB41	-0.4819345	6.445654	2.153761	0.1422212	0.6296609	EPB41
FST	0.5529838	3.437194	2.15345	0.1422499	0.6296609	FST
MT-TT	-0.9534982	0.9284182	2.152884	0.1423024	0.6297528	MT-TT
CCDC124	-0.561503	2.898332	2.151818	0.1424012	0.6298725	CCDC124
AC090114.2	0.4667569	3.09594	2.151221	0.1424566	0.6298725	AC090114.2
AC009022.1	-0.6664731	3.184213	2.151198	0.1424587	0.6298725	AC009022.1
AL135905.1	-0.9130254	2.255095	2.151019	0.1424753	0.6298725	AL135905.1
GNPTAB	-0.3609839	7.562739	2.150885	0.1424877	0.6298725	GNPTAB
KCNS1	0.8338845	1.788877	2.15024	0.1425476	0.6299972	KCNS1
MYL12A	0.4424319	6.802871	2.149338	0.1426313	0.6301917	MYL12A
AC009318.2	0.7596286	0.7841353	2.149083	0.142655	0.6301917	AC009318.2
SEMA3F-AS1	0.5273037	2.530885	2.148062	0.14275	0.6304712	SEMA3F-AS1
SCAMP2	-0.505093	5.801616	2.14597	0.1429447	0.6310377	SCAMP2
APOBEC3D	0.7090964	1.963646	2.145685	0.1429712	0.6310377	APOBEC3D
AC106047.1	-1.043407	0.2016032	2.145661	0.1429734	0.6310377	AC106047.1
NSUN7	-0.5324363	4.105929	2.145051	0.1430303	0.631088	NSUN7
TMC5	0.8692563	4.377107	2.144604	0.1430719	0.631088	TMC5
CBLN1	0.8757927	0.6477441	2.144517	0.14308	0.631088	CBLN1
HSPA1B	1.093483	6.59684	2.143526	0.1431725	0.6313558	HSPA1B
MRPS31	-0.4845634	4.201728	2.14296	0.1432253	0.6314487	MRPS31
TTLL5	-0.4149735	4.790891	2.142053	0.14331	0.6316819	TTLL5
ANXA4	0.4021791	5.246714	2.141713	0.1433417	0.6316819	ANXA4
TCEA1	-0.4763933	5.254266	2.140583	0.1434474	0.6319463	TCEA1
CST1	4.942064	11.55394	2.140391	0.1434653	0.6319463	CST1
UBOX5-AS1	-0.7719681	0.5565805	2.13973	0.1435272	0.6320082	UBOX5-AS1
CCDC154	0.8662119	0.8037312	2.139562	0.1435429	0.6320082	CCDC154
MEDAG	0.963668	3.684716	2.138841	0.1436104	0.6321098	MEDAG
IFT80	0.4960919	3.910697	2.138187	0.1436716	0.6321098	IFT80
RALGPS1	-0.4932662	4.588597	2.137575	0.1437289	0.6321098	RALGPS1
AGAP2	0.7538224	2.770328	2.137344	0.1437506	0.6321098	AGAP2
AC134043.2	0.9046989	0.4882719	2.137072	0.1437761	0.6321098	AC134043.2
ZFHX3	-0.5502181	5.806645	2.136832	0.1437985	0.6321098	ZFHX3
SREK1IP1	-0.4095228	4.887987	2.136515	0.1438283	0.6321098	SREK1IP1
ARHGEF9	0.4296232	4.880216	2.136249	0.1438532	0.6321098	ARHGEF9
GRIA2	0.9496035	2.83339	2.135834	0.1438922	0.6321098	GRIA2
CNTNAP1	0.5515332	2.881228	2.135742	0.1439009	0.6321098	CNTNAP1
SMAD6	0.6419656	3.098195	2.135585	0.1439156	0.6321098	SMAD6
AC005839.1	-0.586466	3.046959	2.134669	0.1440016	0.6323478	AC005839.1
SLC10A6	1.091191	0.7074954	2.133262	0.1441338	0.6327886	SLC10A6
C8orf59	-0.456099	4.22114	2.132775	0.1441795	0.6328496	C8orf59
RBM12B-AS1	-0.6662007	1.405173	2.131029	0.1443438	0.633388	RBM12B-AS1
OVOL2	-0.5510412	3.085056	2.130795	0.1443658	0.633388	OVOL2
C3	0.7997507	8.753306	2.129562	0.144482	0.6337124	C3
PAICSP1	0.8181976	0.6344756	2.129334	0.1445035	0.6337124	PAICSP1
MFNG	0.6691242	3.20509	2.128338	0.1445975	0.6339847	MFNG
HCAR1	-0.7806987	4.233131	2.127962	0.144633	0.6340006	HCAR1
ACTN4	0.4201153	7.51452	2.127041	0.1447199	0.6342416	ACTN4
AC092834.1	-1.078163	0.1283651	2.126582	0.1447633	0.6342921	AC092834.1
AL022238.2	-0.8567843	0.5712147	2.125903	0.1448274	0.6344333	AL022238.2
ZNF41	-0.4469564	4.3209	2.125319	0.1448827	0.6345356	ZNF41
MORN3	0.8517145	0.7652461	2.124812	0.1449306	0.6346056	MORN3
AL731577.1	-0.8783391	0.6440238	2.124224	0.1449862	0.6347097	AL731577.1
THBD	0.8106074	4.859825	2.123132	0.1450895	0.6350222	THBD
HERC1	-0.2907848	8.339236	2.121619	0.145233	0.6354052	HERC1
AL121772.2	1.069139	-0.1113527	2.121534	0.145241	0.6354052	AL121772.2
AP001528.2	0.7364361	2.837914	2.120979	0.1452936	0.6354957	AP001528.2
TRIB3	-0.6122346	3.310688	2.120097	0.1453773	0.635722	TRIB3
ENSG00000179979	-0.7073315	2.399659	2.119177	0.1454647	0.6358797	ENSG00000179979
NUTF2	0.5051583	4.099079	2.119044	0.1454773	0.6358797	NUTF2
AL121917.1	-1.128126	0.8294189	2.117009	0.1456708	0.6363516	AL121917.1
NFATC1	0.7762044	3.850071	2.116874	0.1456837	0.6363516	NFATC1
FAM196B	0.5736737	3.311691	2.116668	0.1457032	0.6363516	FAM196B
FHL3	0.7684511	2.712867	2.116347	0.1457338	0.6363516	FHL3
LBH	-0.4873244	6.969024	2.116226	0.1457453	0.6363516	LBH
MASTL	-0.5123024	3.933214	2.11529	0.1458344	0.6365172	MASTL
PERM1	-1.01198	1.049714	2.114766	0.1458843	0.6365172	PERM1
CTDSP2	-0.508706	7.424237	2.114656	0.1458949	0.6365172	CTDSP2
AL121772.3	0.8769326	1.054393	2.114484	0.1459112	0.6365172	AL121772.3
RAD51B	-0.6669554	4.767569	2.113917	0.1459653	0.6365769	RAD51B
VTI1B	-0.4930744	5.760782	2.113669	0.1459889	0.6365769	VTI1B
CAMKMT	-0.5507356	2.885221	2.112073	0.1461412	0.6371013	CAMKMT
IER5L	0.6020596	2.611176	2.110078	0.1463318	0.6377926	IER5L
PLCXD3	1.144681	2.783141	2.108391	0.1464933	0.6378575	PLCXD3
AP4S1	0.3771861	4.093711	2.10834	0.1464981	0.6378575	AP4S1
TAL1	0.8668147	1.96487	2.108255	0.1465063	0.6378575	TAL1
ZCCHC9	-0.4209457	4.287019	2.108216	0.1465101	0.6378575	ZCCHC9
AC092802.1	-0.7344418	1.436467	2.107672	0.1465621	0.6378575	AC092802.1
CCL5	1.116666	3.933807	2.107647	0.1465645	0.6378575	CCL5
ROR2	0.7897427	2.159443	2.107577	0.1465712	0.6378575	ROR2
BBS1	-0.5598921	2.177646	2.10558	0.1467627	0.6383404	BBS1
SLC1A4	0.5725276	4.681555	2.105533	0.1467672	0.6383404	SLC1A4
MTPN	0.446786	6.75405	2.10515	0.1468039	0.6383404	MTPN
SLC12A7	0.4701592	5.130899	2.104872	0.1468306	0.6383404	SLC12A7
RASGRP2	1.129505	3.800168	2.104746	0.1468427	0.6383404	RASGRP2
NORAD	0.3863189	8.528048	2.103623	0.1469505	0.6386696	NORAD
CDKN2C	-0.7117346	3.538344	2.103133	0.1469977	0.638735	CDKN2C
RBFOX2	0.4407864	6.838412	2.101526	0.1471522	0.6389825	RBFOX2
BLCAP	0.4048159	5.830404	2.101449	0.1471596	0.6389825	BLCAP
AC092135.1	0.7515967	0.4685182	2.101085	0.1471946	0.6389825	AC092135.1
LAMP1	0.4586905	8.069868	2.100861	0.1472163	0.6389825	LAMP1
MCOLN3	-0.766702	3.631771	2.100658	0.1472358	0.6389825	MCOLN3
ARRDC4	0.4490478	4.940793	2.100537	0.1472474	0.6389825	ARRDC4
AC116667.1	-0.9514536	0.1335856	2.099314	0.1473652	0.6392388	AC116667.1
AC005224.3	-0.8698334	1.055702	2.099257	0.1473708	0.6392388	AC005224.3
IFT140	0.4544536	4.706802	2.097578	0.1475327	0.6396807	IFT140
GMDS	-0.4926244	6.224599	2.097117	0.1475772	0.6396807	GMDS
POLR1A	0.3948685	5.4113	2.097044	0.1475842	0.6396807	POLR1A
IRAK1	-0.5655696	6.148506	2.096867	0.1476013	0.6396807	IRAK1
SH3TC1	0.5501688	5.175778	2.096466	0.14764	0.639709	SH3TC1
TGFBR2	0.389053	7.207049	2.095849	0.1476997	0.6398281	TGFBR2
NOP9	0.396983	4.939703	2.095417	0.1477414	0.6398694	NOP9
C1orf115	-0.7156484	7.232597	2.09431	0.1478484	0.6400487	C1orf115
NEURL1B	0.584754	4.426488	2.094079	0.1478708	0.6400487	NEURL1B
PPME1	-0.3591878	4.861943	2.093686	0.1479088	0.6400487	PPME1
AL133370.1	1.110843	0.4339027	2.093658	0.1479115	0.6400487	AL133370.1
SNORD104	-0.9171754	0.6532537	2.092977	0.1479775	0.6401414	SNORD104
JAKMIP3	0.7727616	1.527839	2.092772	0.1479973	0.6401414	JAKMIP3
POU2F3	1.164	1.816735	2.092258	0.1480471	0.6402175	POU2F3
ADNP-AS1	-0.6132005	1.534483	2.091494	0.1481212	0.6402222	ADNP-AS1
HNRNPMP1	-1.010395	-0.02010001	2.091474	0.1481231	0.6402222	HNRNPMP1
KRT18P5	-0.9382817	0.2638927	2.090852	0.1481835	0.6402222	KRT18P5
ENSG00000223401	-0.8004002	1.937306	2.090632	0.1482048	0.6402222	ENSG00000223401
TMC7	0.8712078	0.4615186	2.090215	0.1482452	0.6402222	TMC7
AP001767.4	-0.7134331	0.9116795	2.0902	0.1482467	0.6402222	AP001767.4
AP000787.1	0.5200843	2.360635	2.08976	0.1482894	0.6402222	AP000787.1
PDE1B	0.5109835	2.745914	2.089592	0.1483057	0.6402222	PDE1B
LARGE1	0.4206992	4.308901	2.088867	0.1483761	0.640375	LARGE1
SSX2IP	-0.5267725	4.28512	2.088564	0.1484055	0.640375	SSX2IP
KATNAL2	-0.4572542	3.249987	2.087765	0.1484831	0.640571	KATNAL2
LINC01963	0.6331861	2.764395	2.086792	0.1485778	0.6408405	LINC01963
ITM2B	0.4008827	8.857846	2.086242	0.1486313	0.6409322	ITM2B
FKBP1A	0.4772622	4.804964	2.084973	0.1487548	0.6413258	FKBP1A
ZNF528	0.5334155	4.895487	2.084129	0.1488371	0.6415414	ZNF528
AC021321.1	0.9419365	0.05445909	2.082923	0.1489547	0.6419092	AC021321.1
IGHJ4	0.8548044	5.559869	2.082132	0.1490319	0.6420118	IGHJ4
RAP2B	0.4705261	5.386288	2.082018	0.1490431	0.6420118	RAP2B
DRAIC	1.715003	0.5416241	2.081344	0.1491088	0.6421382	DRAIC
EEF1A2	-1.120221	2.677967	2.081056	0.149137	0.6421382	EEF1A2
CUTC	-0.4728244	3.788205	2.080307	0.1492102	0.6421852	CUTC
CXCL16	0.6196873	4.122053	2.080008	0.1492394	0.6421852	CXCL16
MBOAT2	0.7135465	5.460637	2.079953	0.1492448	0.6421852	MBOAT2
PCOLCE2	1.322547	4.072242	2.078896	0.1493481	0.6422822	PCOLCE2
ZNF212	-0.5042171	3.277018	2.078739	0.1493635	0.6422822	ZNF212
KCNN4	0.6290426	7.081679	2.078732	0.1493642	0.6422822	KCNN4
DUTP7	-0.7924423	0.6330506	2.078051	0.1494309	0.6423701	DUTP7
SRP14P2	-0.9746157	0.3734524	2.077864	0.1494492	0.6423701	SRP14P2
IGHG4	3.459332	6.166411	2.077206	0.1495136	0.6424712	IGHG4
LIMK2	0.4539639	6.423223	2.076964	0.1495374	0.6424712	LIMK2
CHD2	-0.3101161	7.548411	2.076085	0.1496235	0.6426802	CHD2
TMEM254-AS1	0.7456289	0.630639	2.075808	0.1496506	0.6426802	TMEM254-AS1
ANKRD22	0.9554476	1.027552	2.074265	0.1498021	0.6430937	ANKRD22
RPL26L1	-0.656376	1.616165	2.074016	0.1498265	0.6430937	RPL26L1
CNP	0.3289842	5.731698	2.073022	0.1499242	0.6430937	CNP
UROD	-0.4365867	5.995999	2.072985	0.1499278	0.6430937	UROD
NOVA2	-0.908883	0.9615651	2.07292	0.1499342	0.6430937	NOVA2
LONRF3	-0.6327093	4.23144	2.072852	0.1499409	0.6430937	LONRF3
SMOC1	0.644757	3.339126	2.071711	0.1500531	0.6434066	SMOC1
CAMSAP1	0.3556049	5.283899	2.070831	0.1501397	0.6434066	CAMSAP1
NUAK2	-0.8417327	3.112597	2.07064	0.1501585	0.6434066	NUAK2
NFIB	0.4868621	8.795563	2.070528	0.1501695	0.6434066	NFIB
DDA1	0.4144845	3.501393	2.070195	0.1502023	0.6434066	DDA1
EVI5	-0.3252613	5.992198	2.069795	0.1502417	0.6434066	EVI5
MLH1	0.347182	5.179671	2.069793	0.1502419	0.6434066	MLH1
CYP46A1	-0.7580435	1.81295	2.06948	0.1502727	0.6434066	CYP46A1
SGK1	0.7864154	6.767412	2.069152	0.1503051	0.6434066	SGK1
STRADB	-0.5822193	3.685022	2.068748	0.1503449	0.6434386	STRADB
PBDC1	-0.4486857	2.878834	2.068378	0.1503814	0.6434563	PBDC1
RPGR	0.5063499	3.360345	2.067131	0.1505044	0.6438441	RPGR
TTC3P1	-0.5254084	3.292276	2.065566	0.150659	0.644367	TTC3P1
PPIF	0.4885148	4.493995	2.064203	0.1507937	0.6448045	PPIF
BLVRA	0.4183096	3.864457	2.06334	0.1508792	0.6449202	BLVRA
ARHGAP4	0.7327961	5.040537	2.063274	0.1508856	0.6449202	ARHGAP4
HADH	-0.5229901	5.236288	2.062295	0.1509826	0.6451069	HADH
AL161668.3	-0.8435339	1.302307	2.061612	0.1510503	0.6451069	AL161668.3
PPT2	0.5932624	2.044903	2.061393	0.151072	0.6451069	PPT2
EML1	-0.4681422	4.31512	2.061132	0.1510979	0.6451069	EML1
RPL5P23	-1.073508	0.2262179	2.061066	0.1511045	0.6451069	RPL5P23
PCSK1	-0.6716403	4.067136	2.060869	0.1511239	0.6451069	PCSK1
PCDHGB8P	-0.6984675	1.837789	2.060097	0.1512005	0.6452952	PCDHGB8P
ADH4	1.022234	0.7308837	2.059592	0.1512507	0.6453709	ADH4
IGSF21	0.8960707	0.5771473	2.058076	0.1514013	0.6454382	IGSF21
PRDM1	0.7718318	4.827472	2.057527	0.1514558	0.6454382	PRDM1
RMST	0.7252321	2.498127	2.057263	0.1514821	0.6454382	RMST
C15orf65	-0.8227558	1.795745	2.056984	0.1515098	0.6454382	C15orf65
ASPRV1	0.732803	0.8264862	2.056321	0.1515757	0.6454382	ASPRV1
UBE2CP3	0.9219649	0.2942819	2.055729	0.1516347	0.6454382	UBE2CP3
AL592158.1	0.7092987	1.805992	2.055623	0.1516452	0.6454382	AL592158.1
AC124068.2	1.304056	0.7225119	2.055548	0.1516527	0.6454382	AC124068.2
KRT81	0.8898721	1.139524	2.055098	0.1516975	0.6454382	KRT81
ZNF543	0.3654125	3.980832	2.055031	0.1517041	0.6454382	ZNF543
HOOK1	-0.4653765	6.393664	2.055031	0.1517042	0.6454382	HOOK1
OSR2	0.6324873	1.819516	2.054676	0.1517395	0.6454382	OSR2
SLC9A3R2	-0.5949369	5.368315	2.05463	0.1517441	0.6454382	SLC9A3R2
TSPAN9	0.3768654	5.316401	2.054045	0.1518024	0.6454382	TSPAN9
TPPP2	1.034104	0.4872256	2.05299	0.1519076	0.6454382	TPPP2
IDNK	-0.5310686	2.852713	2.05276	0.1519306	0.6454382	IDNK
AC069272.1	-1.010699	0.1439312	2.052562	0.1519503	0.6454382	AC069272.1
AC096947.1	-0.7069129	2.001742	2.052397	0.1519668	0.6454382	AC096947.1
SSFA2	-0.4303592	8.750927	2.052304	0.1519761	0.6454382	SSFA2
IER3	-0.7611502	4.885468	2.052286	0.1519779	0.6454382	IER3
ADAL	-0.5062137	3.745684	2.051462	0.1520601	0.6454382	ADAL
TALDO1	-0.4207321	6.102749	2.050985	0.1521077	0.6454382	TALDO1
C6	1.105377	4.366324	2.050393	0.1521669	0.6454382	C6
PPP4R1	0.3229777	5.967756	2.049888	0.1522174	0.6454382	PPP4R1
CDNF	-0.5852702	2.06271	2.049875	0.1522187	0.6454382	CDNF
MTHFD1P1	-0.7205566	1.518096	2.049869	0.1522192	0.6454382	MTHFD1P1
PRF1	0.8507172	2.634004	2.049798	0.1522264	0.6454382	PRF1
SETD7	0.3380742	7.001632	2.049191	0.1522871	0.6454382	SETD7
TPM1-AS	0.7711796	3.135833	2.049172	0.152289	0.6454382	TPM1-AS
PFAS	0.3781595	4.359173	2.049093	0.1522969	0.6454382	PFAS
LRFN5	0.7083825	1.711889	2.049025	0.1523037	0.6454382	LRFN5
ZNF676	0.7658475	2.008375	2.049012	0.152305	0.6454382	ZNF676
FRMD4B	-0.4140161	7.140444	2.047216	0.1524848	0.6460624	FRMD4B
WSCD1	-0.9801656	2.6565	2.045656	0.1526412	0.6465875	WSCD1
SVIL	-0.3926368	7.589429	2.045187	0.1526882	0.646649	SVIL
PCDH19	0.6255878	2.264248	2.044539	0.1527533	0.6467695	PCDH19
SLC8A1	0.5827111	5.379877	2.044126	0.1527947	0.6467695	SLC8A1
IGHV1-46	1.1462	4.764322	2.043931	0.1528142	0.6467695	IGHV1-46
MAFK	0.655647	5.234911	2.041894	0.153019	0.6474982	MAFK
TAX1BP3	0.577189	2.7583	2.041141	0.1530948	0.6476811	TAX1BP3
ZNF704	-0.5084655	7.59311	2.040647	0.1531445	0.6477538	ZNF704
ZNF354A	-0.4735282	3.074748	2.039826	0.1532271	0.647903	ZNF354A
ART5	1.004498	0.2719012	2.039346	0.1532755	0.647903	ART5
PLD4	0.7954503	3.057473	2.039199	0.1532903	0.647903	PLD4
TRAM1	-0.488536	8.575389	2.038247	0.1533863	0.647903	TRAM1
RARRES1	0.9633258	5.358105	2.038195	0.1533916	0.647903	RARRES1
AP3S1	-0.5369442	5.004176	2.037598	0.1534518	0.647903	AP3S1
GIMAP1	0.8817907	2.932342	2.037472	0.1534645	0.647903	GIMAP1
DNAJC1	-0.3977784	5.86415	2.037127	0.1534994	0.647903	DNAJC1
SLTM	-0.3564311	7.081104	2.036805	0.1535318	0.647903	SLTM
GIMAP4	0.8988264	5.01991	2.036617	0.1535509	0.647903	GIMAP4
SMPX	0.9365295	0.7559384	2.036092	0.1536039	0.647903	SMPX
ZNF480	-0.6131069	4.511985	2.035513	0.1536623	0.647903	ZNF480
USF3	-0.5884307	6.155104	2.035154	0.1536986	0.647903	USF3
FBXL15	-0.5116979	3.169786	2.035095	0.1537045	0.647903	FBXL15
