	logFC	logCPM	LR	PValue	FDR
PPP1R36	-1.05987643243573	2.56526726971327	4.12872198494086	0.0421611799594051	0.318001667345691
UPK3B	0.915514532747806	0.831259084883839	4.12858304378453	0.0421646418337987	0.318001667345691
OXER1	0.860295670942772	1.09110490292759	4.12747038975685	0.0421923756324139	0.318090207193877
LINC01968	-1.2057905527736	0.848273322145601	4.12494266049906	0.0422554526028073	0.318445032726272
NUDT16P1	-0.650406896550583	2.45205322748878	4.12167497642711	0.042337141332452	0.318905599659307
ELF4	0.543248998818243	3.04389082837099	4.12121567069448	0.0423486368010976	0.318905599659307
CPEB4	-0.408075108852529	7.2601077218633	4.11795422562185	0.0424303584231029	0.319325192792784
CD300C	0.945639525660706	0.353469176596195	4.11771064462346	0.0424364684508914	0.319325192792784
MYRIP	-1.02528761027876	5.75846041525368	4.11386478327316	0.042533061387714	0.319930985203803
DCX	1.87819616163487	2.90197313655127	4.11237728478997	0.0425704834730759	0.320044859120312
METTL24	1.03448042360621	0.415454656744099	4.11198393615519	0.0425803850177165	0.320044859120312
DHRS12	-0.479190851392048	3.66386557824536	4.11068763767263	0.0426130331539579	0.320169249477111
GLIPR1L2	-1.30515243940456	1.06739332781816	4.10957168941188	0.0426411601308904	0.32024811956337
ARV1	-0.487093603664568	4.10751143916116	4.1080906249885	0.0426785198442308	0.32024811956337
TIAM1	0.759243794715383	4.20980388874988	4.1077534135817	0.0426870307796627	0.32024811956337
AL355877.1	-1.18643482534761	-0.0717357266007988	4.10771736521076	0.042687940716135	0.32024811956337
ADAMTSL2	0.777293724815305	3.27063041949776	4.10677754100486	0.0427116710480143	0.320305321946798
AC005162.2	-0.960564586899251	0.647063659564776	4.10440247387384	0.0427717027513679	0.320567354551059
SLIRP	-0.439189816561776	4.44712861268217	4.10411995640219	0.0427788495061601	0.320567354551059
AL391422.3	0.805433004015213	1.26230312577325	4.10148264307337	0.0428456253866591	0.320946816455697
STX17-AS1	-0.909625271534435	1.0903247489415	4.10082587817044	0.0428622714913022	0.320950623275232
SUCLG1	-0.503866681609001	6.49612673282381	4.09506690278028	0.0430085278140507	0.32192457702892
SWT1	-0.402028829397984	5.09911183380988	4.0942107474653	0.0430303157106159	0.321960526025405
MTIF3	-0.662511218983673	5.60164155387104	4.09353612655048	0.0430474919997729	0.321960526025405
PPP1R3D	-0.478553672016624	3.77380547181814	4.09297058620581	0.0430618965822393	0.321960526025405
SFN	1.07867237785174	3.24795911371644	4.09069262516633	0.0431199686883636	0.322234182036515
DCLRE1C	-0.461681121269895	4.27128987096289	4.08993001581016	0.04313942830138	0.322234182036515
AURKB	-1.0869325654016	0.35469788385978	4.08962926561257	0.0431471051268725	0.322234182036515
HECTD3	-0.479778559932939	5.56540626700732	4.08791383302536	0.0431909200304305	0.322440321908859
MAN1A1	-0.746677399664459	8.25370308141654	4.08570775893511	0.0432473355044969	0.322740340905604
GLI3	0.979893754711864	3.74359894250702	4.08260353674334	0.0433268504315736	0.323183831787665
ABCC2	-0.769948009133701	1.44628184166579	4.08211946417981	0.0433392638464252	0.323183831787665
IL13RA1	0.398358572523246	6.25399142767627	4.08133114769907	0.0433594872105346	0.323184715834497
PSD4	-0.692830530659426	7.53609293805271	4.08042614450555	0.0433827162795836	0.323184715834497
C1QTNF4	1.17905497548687	-0.120126060731476	4.08021517842246	0.0433881331093175	0.323184715834497
RAB9B	-0.777067473298518	2.15650042845305	4.07926794842167	0.0434124632469916	0.323244877969363
PRRT3	0.592894355245744	2.15779230205992	4.07677752503051	0.0434764996740477	0.323600533502044
VSIR	0.441570913946037	5.89795309117956	4.07446511825482	0.0435360477181783	0.323604828181028
NAV3	0.792720918872269	4.52846818220442	4.07400157311903	0.0435479950414803	0.323604828181028
TMEM141	-0.600506077325991	4.0137263957164	4.07390602256104	0.043550458171951	0.323604828181028
ENTPD2	1.48348904605532	1.07661594507854	4.07381944436801	0.0435526901367192	0.323604828181028
TMEM245	-0.414174365996326	7.22583430233917	4.07322955216437	0.0435679006178884	0.323604828181028
KLK10	1.16407764531991	1.12637212088723	4.07244794641825	0.0435880630774204	0.323604828181028
AC021231.1	-1.07593073450828	0.447277649481414	4.07233504945309	0.0435909762015775	0.323604828181028
NDUFB1	-0.469856696491394	5.23034776336761	4.06885248963162	0.0436809387304239	0.32415168263831
STIL	-0.618980644185031	2.79971102274543	4.06587930366183	0.0437578975333263	0.324601665849606
MRPS33	-0.499976833318966	4.52015900981032	4.06404429828103	0.04380546652649	0.324833377434315
FBXO2	1.04916385122055	4.13587159795629	4.06228057860285	0.0438512388590084	0.324843479051872
SNORA71B	-1.14910101803996	1.01876602459212	4.06080660873564	0.0438895301617944	0.324843479051872
AF131215.5	-0.492642903479371	3.50940856325744	4.06016472877486	0.0439062161385962	0.324843479051872
RASIP1	0.581587211727792	3.192279416055	4.06009967256261	0.0439079076784988	0.324843479051872
EFNB2	0.528189818101593	4.38414594713253	4.05972128450695	0.0439177475833306	0.324843479051872
CREB5	0.811798901383401	3.80985675125406	4.05939365911379	0.0439262692897873	0.324843479051872
BOLA1	-0.523034767099603	3.18366995926998	4.05853600469963	0.0439485855666089	0.324843479051872
TSPAN4	0.493034024985431	5.22846088088371	4.05839807784976	0.0439521755542309	0.324843479051872
SH3RF3	0.61775589624808	2.65176420118783	4.05833445820026	0.0439538315631832	0.324843479051872
AC004453.1	-0.798806490769334	1.36319492406639	4.05698494902145	0.0439889745364419	0.324886258564237
FZD2	1.18158540328929	0.325561809086896	4.05685763257158	0.0439922915483453	0.324886258564237
TYROBP	0.790446430381411	3.19881735593524	4.05491745873979	0.044042872033928	0.325139064220772
AIF1	0.71272065923077	3.51215779588199	4.05399133792769	0.0440670376527046	0.3251789582626
THAP3	-0.54798400650133	3.7102474771639	4.05225743707136	0.0441123185063476	0.3251789582626
MT1F	0.802210744635141	1.41671295752196	4.0521131239665	0.0441160894525418	0.3251789582626
GPN3	-0.465773281096292	4.24232140677224	4.05197136492809	0.044119793990497	0.3251789582626
ZNF143	-0.493949665184753	4.76137446878529	4.05157979003584	0.0441300285775723	0.3251789582626
RPL19	-0.435693603112936	8.88461844667838	4.04998272721334	0.0441717968694583	0.325346675283212
KLHL8	-0.480893383869813	5.22787890390891	4.04945883678185	0.0441855073380911	0.325346675283212
FAM122C	-0.635146692242869	1.9780603958476	4.0475020733477	0.0442367564135043	0.325456694818433
TBX3	-0.771583735986219	5.33229670833088	4.04746470165464	0.0442377358142969	0.325456694818433
COL1A2	1.08195895379793	8.88979707403556	4.04701425108857	0.0442495425778883	0.325456694818433
C8orf58	0.519111220064582	2.72872247825424	4.04505032186512	0.0443010579104496	0.32571513483291
GOLGA2P5	-0.446815965535512	4.99150454100567	4.04263010718589	0.0443646287961314	0.326061987249616
GFAP	1.51821671974414	2.24146741206197	4.03753789238937	0.0444986978936816	0.326926525197466
MAP3K6	0.850743871606985	5.28911661758197	4.0342337867678	0.0445859173066273	0.327446352804359
LOXL2	0.69524695800337	3.30614893070899	4.03182163736567	0.0446497051427712	0.327793774780153
TMEM237	0.67685502972429	4.73477577120046	4.03018268831499	0.0446931009754256	0.327991288634415
SLC35F5	-0.379776637385096	7.34341325062851	4.02882335261688	0.0447291269382057	0.328134591127641
KLHL5	0.4691507640565	4.88799880067767	4.02756736188438	0.0447624411653551	0.328231392086128
AC098614.1	0.800819420676273	1.0490613645281	4.02708169268858	0.0447753301855222	0.328231392086128
TOX	-0.772974476967726	1.90573982413922	4.02528187071635	0.044823129171638	0.328309665473548
CTNND2	-1.36411990491391	0.553314639126679	4.02515657953003	0.044826458606857	0.328309665473548
CPQ	0.416475822179735	5.35510518604804	4.02439911741475	0.0448465926328175	0.328309665473548
MFN1	-0.389254665124074	6.72881643433508	4.02419426329786	0.0448520394756451	0.328309665473548
CA10	-1.31952306457834	1.28259059520356	4.02274542990014	0.0448905822327974	0.328470897515038
RN7SL15P	-0.787821385503987	0.931276598826384	4.02106408537523	0.0449353541187592	0.328677573635117
PDE4DIP	0.477181985182439	4.98181577362968	4.01948569170871	0.04497742735703	0.328864365910519
STXBP6	-0.900850553226039	4.51977633101356	4.01840955827543	0.0450061362626362	0.328953339945354
KDM5C	0.501505013165045	6.6755154737753	4.01597592813174	0.0450711314248022	0.329307370233823
TATDN1	-0.492525109582082	4.16816568289534	4.01455841645363	0.0451090345756943	0.329463268322221
AC106791.1	0.807820174076177	0.866857320752538	4.01328806456904	0.0451430313119249	0.329590531105566
HK1	0.417163897154282	6.63404065537252	4.01167167137845	0.0451863277064227	0.329653411063599
WIF1	1.94846774163403	5.43839682495108	4.01113585177189	0.0452006897163069	0.329653411063599
KDELC1P1	0.815763211565094	2.46077189616206	4.01111046596571	0.0452013702720452	0.329653411063599
LRRC37A6P	1.14248804994224	0.286935454472188	4.00975800828376	0.0452376432603267	0.32979701215593
RNF114	-0.330073528044934	6.21391506014952	4.00764540266575	0.0452943648174561	0.330089530043813
AL353898.3	-0.907153769042819	0.878281547153942	4.00631793476778	0.0453300444534421	0.330228543622732
ZC3H15	-0.371617257211991	6.2821536997107	4.00343420797001	0.0454076552091847	0.330672810985084
SIDT1-AS1	-1.17563142062216	0.132335745836201	4.00094141102689	0.0454748575256844	0.330955912626591
AC023830.3	0.820602545107059	0.972758502905933	4.00075776860643	0.0454798124099192	0.330955912626591
ADH4	1.05833929023565	0.730883670625828	3.99947487214088	0.0455144423032913	0.331078420071252
RAB27A	0.466946225659782	3.9678878388973	3.99890101874175	0.0455299416178034	0.331078420071252
CALR	0.463113828420612	8.34738381135731	3.99689122037969	0.045584268492277	0.331352314245031
FOXL1	1.1211759316196	0.388287272187705	3.99582303656653	0.0456131703658606	0.331441261321241
CPEB3	-0.423313615167715	5.62573979932286	3.99430028551322	0.045654404856256	0.331619723806143
PYROXD1	-0.430073650557683	3.85528342779185	3.99170077120257	0.0457248877292656	0.332010429777158
PAK5	1.38188824201949	1.06249378959875	3.99055648705045	0.0457559500233083	0.332114720461152
ATP5PD	-0.430256540929692	5.95616336473715	3.98921417708549	0.0457924161885102	0.332188503821821
XAF1	0.618816719520489	4.66943144764619	3.98895277484719	0.0457995211926505	0.332188503821821
C1orf54	0.671876296274438	2.32709432691236	3.98765631504305	0.0458347765929599	0.332323017455627
AC138932.1	0.692293828939562	1.74748125025612	3.98681824992101	0.0458575818106611	0.332367196446949
U2AF1L5	-1.33064368808881	0.0445015309758852	3.98488714343557	0.0459101761226761	0.332627170392635
GTF2IP12	-0.666962747231743	1.97408268907956	3.98037206781968	0.0460333938687488	0.333398447655381
CSF1R	0.632026688954311	5.30291909914188	3.97843136907862	0.0460864631521563	0.333661295657111
FRRS1L	1.32738076071075	0.664449852435749	3.97618393146746	0.0461480009248952	0.333985241045966
PIP5K1B	-0.550156001872435	4.59508945380946	3.97440218333911	0.0461968490508623	0.334111153159262
ALOX12	-0.721957076283817	1.55336820613385	3.97432384736064	0.0461989979479068	0.334111153159262
SCGB3A2	-1.09287940293418	1.28285086002035	3.97367719893836	0.0462167407039918	0.33411797132715
CEACAM4	1.42191150238448	-0.086294529664646	3.97019215564075	0.046312487143245	0.334688497203799
CEP152	-0.467109416600154	4.38318411825358	3.96697096878987	0.0464011704485048	0.335046166062981
TMPRSS5	-0.841396079152214	3.5982108373777	3.96572501235707	0.046435521181146	0.335046166062981
RAD51-AS1	-0.504597414640823	3.60182992255155	3.96553858835136	0.0464406631530962	0.335046166062981
HOMER3	0.554301017035874	3.02669023558028	3.96513138798893	0.0464518966955213	0.335046166062981
NUDT2	-0.638949146311146	3.64267343852495	3.96498723577983	0.046455874146487	0.335046166062981
KRT8	0.981277904622151	6.74193333146924	3.96411800536321	0.0464798655817626	0.335046166062981
ZNF57	0.552014871104578	2.21912669552369	3.96405841224722	0.0464815108764215	0.335046166062981
ARHGEF9	0.457084232458171	4.88021632981524	3.96350645289404	0.0464967527319906	0.335046166062981
MMAB	-0.439995680778898	4.77280811563678	3.96125464059598	0.0465589890937647	0.335302889586447
RPARP-AS1	-0.579408301120662	4.25207600330922	3.96099758715606	0.0465660992074501	0.335302889586447
LONRF3	-0.673847763233039	4.2314402874852	3.95895993927341	0.0466225011866602	0.335556951362798
CAPN2	0.396171073866094	8.06110237647276	3.95808333478041	0.0466467877016963	0.335556951362798
PPM1E	-1.07430176886269	1.2203012436372	3.95789527323749	0.0466519997243632	0.335556951362798
LPAR3	1.54921190809027	4.32911102044373	3.9572278757089	0.0466705012374073	0.335568665440909
CDC34	-0.511761563439032	5.05190728767099	3.95475523355413	0.0467391149711003	0.335819498803054
HNRNPA0	0.408311404818486	5.35214526845875	3.95475368704501	0.0467391579186874	0.335819498803054
PFKFB2	0.550321305456489	5.89384856547037	3.95315731067456	0.0467835125486246	0.336016792187449
TPRKB	-0.456558473034096	4.07058684635849	3.95151810237382	0.0468291034291357	0.336222819133087
PSMD1	0.360814241575727	6.02052183936234	3.95081587454725	0.0468486486418839	0.336241762609089
DPY19L3	-0.537032423426499	5.69439730435899	3.9433460269189	0.047057091242443	0.337615956215623
GCSH	-0.942150164027556	0.482197070912219	3.94082542736735	0.0471276478835662	0.337878112311142
GADD45GIP1	-0.573250084582137	3.66930535318694	3.94068488261864	0.0471315852955066	0.337878112311142
THSD4	0.588380820187971	5.26199743647613	3.94022049209569	0.0471445978310247	0.337878112311142
TCEAL7	0.884981527037288	1.82376327801802	3.93837517893903	0.0471963422012086	0.338120034538785
FBXO48	-0.586059463018654	2.21601079663379	3.93780452586109	0.0472123559892501	0.338120034538785
COL6A3	0.890230867894109	8.66534863622657	3.93541161329428	0.0472795688329291	0.338167276083408
AL118516.1	-0.820670991320883	1.4251822475503	3.93516516203203	0.0472864969595334	0.338167276083408
HECA	-0.361683975736074	6.93485046330851	3.93501600456578	0.0472906905269893	0.338167276083408
NXPE3	0.548605374681214	4.30055574689339	3.93498280696878	0.0472916239319719	0.338167276083408
AC012236.1	-0.998866961434718	0.522266640225948	3.93398854589654	0.047319588223177	0.338167276083408
S1PR1	0.604961697975689	3.92136260980876	3.93393929398905	0.0473209739209636	0.338167276083408
TYW1B	-0.727652551141124	2.21190538949964	3.93271033475627	0.0473555644350765	0.338292911452874
TMED8	-0.520501075796655	5.530397675187	3.93132099971643	0.0473947010353313	0.338373911832734
MAGI2-AS3	0.468672527667822	5.5416184613799	3.93109994518617	0.0474009311326426	0.338373911832734
GALNT7	0.527064222914802	5.53638473007779	3.92826580603274	0.0474808837620802	0.338730960789615
ROR1-AS1	0.997706645555295	0.194172218006198	3.92811960602762	0.0474850120012796	0.338730960789615
MOCOS	0.777912537981204	2.64211217445041	3.92651934361275	0.0475302232588024	0.338931903969545
CHGB	-1.07878658213291	1.02054820977774	3.92518494678916	0.047567957893299	0.339079407377036
ARHGEF10	0.719130730538879	2.29709197985859	3.92399118554051	0.0476017423581318	0.339198657118784
PTPRE	0.477991207162093	5.49085135247097	3.91934945982646	0.0477333479293453	0.339882517980627
ANO5	-0.787381248958555	4.9815039010943	3.91891059865377	0.0477458106860643	0.339882517980627
ITPK1	0.435954854379118	4.65688265183477	3.9183035063445	0.047763056521283	0.339882517980627
SV2A	0.849295896532727	1.86650211061504	3.91819738230254	0.0477660718903788	0.339882517980627
ITGA8	0.629962782930146	4.65355885351305	3.91553375678074	0.0478418209774786	0.34017446254531
PLEKHA2	0.481131551661171	5.45676916223315	3.91517090658393	0.0478521496390859	0.34017446254531
ADAMTS19	1.25409798614146	1.85095228680585	3.91495086208955	0.047858414430902	0.34017446254531
MSTN	1.08153495942083	1.00545602963873	3.91386150084428	0.0478894419141163	0.340257280632383
SNHG25	-0.971046587902012	0.413075624167798	3.91268828581327	0.0479228814830555	0.340257280632383
HK2	0.76808104516395	4.90595686558482	3.91262192596676	0.0479247736410375	0.340257280632383
HEPHL1	1.30128037562564	0.528734064164486	3.91214059003467	0.0479385006200692	0.340257280632383
EPHX3	1.48966482557282	-0.299432480316671	3.91126903327708	0.0479633666700254	0.340265651012008
AP001363.1	0.89329047164114	0.992165352385947	3.91090004960529	0.0479738981012505	0.340265651012008
IGHV3-23	0.986500263549729	7.1295753626269	3.90945775380856	0.0480150871294608	0.340370597803975
CYP1B1	0.901384781089476	4.16351870257383	3.90916191666875	0.0480235402462781	0.340370597803975
AL031058.1	1.08852594537436	0.317516026748226	3.90754239336081	0.0480698436117023	0.340370597803975
PCYT2	-0.540294222997067	4.5976050111127	3.90751447212801	0.04807064231332	0.340370597803975
DHRS9	0.849591767600326	1.55051753911229	3.90656168943006	0.0480979055600047	0.340370597803975
RERG	0.530886593886109	4.66630980557359	3.90597977834512	0.048114564586406	0.340370597803975
ORC2	-0.427994942067028	5.50431489460095	3.90510432626784	0.0481396386145528	0.340370597803975
SLC25A20	-0.496085671089318	5.24323294947629	3.905002644689	0.0481425517941757	0.340370597803975
SLC39A13	0.45159509395146	4.61233337740856	3.90457257726701	0.0481548752935747	0.340370597803975
ACY3	-1.42293561130744	0.682124561002561	3.9043994136091	0.0481598382049671	0.340370597803975
ZNF536	0.856908782503339	1.21031352338051	3.90311553591996	0.0481966512846651	0.340379800981982
GTF2IP7	-0.990917495936822	1.163249352519	3.90222512353457	0.048222199833461	0.340379800981982
TMTC3	0.544352819094578	5.85343406278624	3.90066925373453	0.0482668766249894	0.340379800981982
PIPSL	-1.235408130432	0.0877579795683203	3.89990459304994	0.048288849860414	0.340379800981982
PANX2	-0.860764356909973	0.874268333185704	3.89980032797252	0.0482918468321384	0.340379800981982
MUM1	0.389069321103582	5.20353943175334	3.89975637945219	0.0482931101372445	0.340379800981982
FAM198B	0.80025240508833	6.17351894534905	3.89941783414298	0.0483028428290983	0.340379800981982
PRKCH	-0.491954688941153	6.4516557721245	3.89902221708606	0.0483142188749353	0.340379800981982
RPL21P8	-0.917711982060218	0.728633678912157	3.89819203975499	0.048338099980242	0.340379800981982
SFXN4	-0.551664800596937	4.90544729237282	3.8978615585038	0.0483476101598267	0.340379800981982
RGS4	1.19148362445016	2.22519077694373	3.89779924546052	0.0483494035485771	0.340379800981982
FST	0.600226225158115	3.43719430869185	3.89636938480212	0.0483905746789435	0.340549097386705
SLC12A7	0.500752283284511	5.13089864273058	3.89485339586142	0.0484342661872904	0.34063324161571
REEP6	0.705007324281342	2.39345975470783	3.89476599575951	0.0484367863681228	0.34063324161571
TJP2	-0.456512915402082	5.33141901705816	3.89360818009711	0.0484701850331696	0.340747628115828
SYDE1	0.551623365411476	2.86433773144788	3.89204613890741	0.0485152826225942	0.340944148691927
FAM133CP	1.02633377511238	0.618762267205796	3.89040196460302	0.0485627993210878	0.341107468801119
SIGLEC11	1.13923331525858	0.0308406904803753	3.89005525871411	0.0485728254045037	0.341107468801119
PDIA3	0.369358002973087	7.02076628620896	3.88888838100934	0.048606585372734	0.341176486865474
AP005131.7	0.832240537751636	0.774748323301935	3.88852985486524	0.0486169631826605	0.341176486865474
ZNF337	0.558238635100005	2.45126445770727	3.88734392067255	0.0486513076113234	0.34129707434709
GID4	-0.476413639065402	4.11191452235062	3.88604102258305	0.0486890688202698	0.341441537622541
COL27A1	0.612290026207467	4.83470260598865	3.88299811080721	0.0487773804979966	0.341913195568744
ELAVL4	0.950106271131366	0.266046967401067	3.88248922780539	0.0487921658468858	0.341913195568744
FURIN	-1.01325651228097	8.41301410164354	3.88141586751933	0.0488233673273299	0.341913195568744
LRRC75B	0.578446267268195	3.87216011139356	3.8813564792278	0.0488250942988352	0.341913195568744
NOL7	-0.445935996803008	5.06246771192543	3.880645645511	0.0488457698709374	0.341936363455645
FAIM2	0.782542142054098	1.70584925431031	3.87987779844627	0.0488681141404925	0.341936363455645
PKHD1L1	-1.33352099583905	4.52688342087244	3.87837375984143	0.0489119127855933	0.341936363455645
TBC1D30	-0.701943447213573	5.11615728655236	3.87744535245996	0.048938969338081	0.341936363455645
SHISA9	1.00043678738227	1.04259464919889	3.87737397183262	0.0489410502359819	0.341936363455645
CA8	-0.756895196178912	4.35372155241547	3.87654099129801	0.0489653403069958	0.341936363455645
ABHD11-AS1	-1.24361509455052	0.639678851944795	3.87629998853077	0.0489723704254239	0.341936363455645
BEND7	-0.486054658770092	4.81945415900281	3.87604282490647	0.0489798731359559	0.341936363455645
UBASH3B	0.803890330204456	3.81669880702571	3.8759308433204	0.0489831405614005	0.341936363455645
TRIM14	0.569725944471605	3.93165941941732	3.87495531738924	0.0490116144274533	0.342015083415155
KLHL14	-1.21928177020307	1.38226714437876	3.87345075828901	0.0490555641002385	0.342201704253085
RNASE7	0.939892503578592	0.879203571429394	3.87244873804689	0.0490848571969471	0.342235955728926
AC003986.2	1.11701581479307	-0.165605383715782	3.87210567798936	0.0490948904713709	0.342235955728926
AC044840.1	-1.00148182505734	0.219873364662565	3.87007798278192	0.0491542375198688	0.342413434415877
HECTD1	-0.317239684661321	8.77533136727716	3.87005930435438	0.0491547845563822	0.342413434415877
ZNF697	-0.453784875723783	4.84359344477834	3.86753898218305	0.0492286564146321	0.342738942486399
MIR583HG	-0.998272917192173	0.209329120486131	3.86728935729608	0.0492359794189282	0.342738942486399
AL031282.2	-0.640357974969876	1.65722139764943	3.86431688581744	0.0493232684117737	0.343226438829026
AC114730.3	-1.11420300345915	0.210150762922247	3.86310509812407	0.0493589004049367	0.343354253673796
CRMP1	0.542528005494378	3.04081345754155	3.8621799835383	0.0493861212228601	0.343423489118966
AC092608.1	-0.941750422318886	0.561168816641498	3.86114584095624	0.0494165688791045	0.343515107258871
RAB19	1.0155385768711	0.236482425745456	3.85666589701255	0.0495486984263406	0.344194615439295
TRABD2A	0.972336807369778	1.99288972276719	3.85642269644031	0.0495558819502745	0.344194615439295
RPL31	-0.472403386177237	8.43985156735193	3.85607209106013	0.0495662398742026	0.344194615439295
MEX3C	0.410997126907918	5.56692850728664	3.85362982455264	0.0496384551577033	0.344474636781081
DNAJC6	0.66331321507486	1.69814704110016	3.85353686041707	0.0496412062054795	0.344474636781081
CMTM7	0.644807791838205	3.0848435648949	3.85243588448596	0.0496737991654578	0.344561754151103
SMC5	-0.326025121595433	7.07225431389087	3.85194256281872	0.0496884106448795	0.344561754151103
MPIG6B	0.991082123630602	0.394839261306197	3.85037285839252	0.049734933252004	0.344632281717705
TMEM65	-0.439633732894952	6.43012649607118	3.85016638324893	0.0497410561474924	0.344632281717705
HABP4	0.483046910796118	3.24823961246154	3.84966563386662	0.0497559088753421	0.344632281717705
NOTCH3	0.628963692479181	6.26133803529929	3.8489110442193	0.0497782996102563	0.344632281717705
NOD1	-0.432053833307857	4.56896875855899	3.84867774038726	0.0497852245260944	0.344632281717705
CD81	0.437342122656695	7.2379494932159	3.84780648741328	0.0498110940236437	0.344669821724171
NBAS	-0.308412502217084	7.31684893253094	3.84732796134711	0.0498253086010152	0.344669821724171
AC027796.4	0.795002059643101	1.14682351236137	3.84645217371859	0.0498513349006589	0.344724359408697
WNT7B	1.39053179304574	-0.28239326410692	3.84543892669326	0.0498814640854107	0.344724359408697
TPD52L1	-0.636668166603633	7.5606068697281	3.84531358824259	0.0498851923963309	0.344724359408697
EEF1A2	-1.20661178461585	2.677967008603	3.84152159180327	0.0499981282363721	0.34530738877279
GFPT2	0.686340628430798	4.26828841371867	3.84105984761032	0.0500118986580615	0.34530738877279
PNKD	-0.411881525266274	4.29600489040881	3.84073293082903	0.0500216505960584	0.34530738877279
NADK2	-0.386135359216679	5.78990018331771	3.83780689304713	0.0501090239226096	0.345659787056568
CYP1B1-AS1	0.752724931054938	1.6195586760042	3.83754301365412	0.0501169114507395	0.345659787056568
IMPDH1	-0.486882246164182	4.82536744433513	3.83618179517029	0.0501576200088889	0.345659787056568
ZSCAN22	0.527504691508764	2.40446087548826	3.83556282558731	0.0501761424497475	0.345659787056568
IGHV2-70D	1.50423014108292	0.843141197674191	3.83554326674919	0.0501767278587001	0.345659787056568
AC015871.4	-0.893386462041735	0.56212260082514	3.83553479729786	0.0501769813572161	0.345659787056568
SMUG1	-0.43325828096496	4.50660829172893	3.83487855747461	0.0501966273380424	0.345675389369455
SNAI1	1.06215603904686	0.547186548103243	3.83376250817409	0.0502300573954913	0.345785871056259
PCBP4	0.571330949955298	4.54184955141607	3.83134651238313	0.0503025065758926	0.346164792657907
SMAD3	0.403809372951144	5.76134558038606	3.82817576287414	0.0503977563972376	0.346327821716609
DHRS4L2	-0.702544112624602	2.40685586766809	3.82773852016686	0.0504109061860143	0.346327821716609
DOCK9-DT	-0.972393265687525	0.609605159032981	3.82737870910486	0.0504217299885386	0.346327821716609
TRPT1	-0.477242285083693	4.37803450517872	3.82696759228749	0.0504341001726603	0.346327821716609
ELP4	-0.434513474595167	4.21871569382955	3.82619289581227	0.0504574189027581	0.346327821716609
CILP	1.07400163490378	4.4853513634847	3.82580818283311	0.0504690031796859	0.346327821716609
NDUFB4P2	-1.03200618207965	0.331443684936367	3.82536552109432	0.0504823358576686	0.346327821716609
IFI44L	1.11145078157679	5.54261154845109	3.82498643995561	0.0504937564892838	0.346327821716609
POP4	-0.415447486220813	4.53156742563069	3.82421119614686	0.0505171208742185	0.346327821716609
EEF1A1P11	2.37461166622864	2.57123577641124	3.82381172515936	0.0505291646366308	0.346327821716609
TMEM108	0.850149906123806	0.981865755117168	3.82336272795732	0.0505427052015663	0.346327821716609
CA4	-0.82474170188394	2.06708439906116	3.822585069843	0.0505661663829763	0.346327821716609
BACH1	-0.410475919950926	7.44121391437872	3.82206518042255	0.0505818573561607	0.346327821716609
STRADB	-0.590282008100265	3.68502241724794	3.8217071374918	0.0505926665738222	0.346327821716609
INCA1	0.692025423136809	1.09088792548561	3.82154540965246	0.0505975498933509	0.346327821716609
HRCT1	0.992200337458953	0.21212150051046	3.82130468282052	0.0506048194845368	0.346327821716609
IGHV3-75	1.05934588633298	0.635522665033764	3.82032118734334	0.0506345310521141	0.346411955130528
ING1	-0.475438123657005	3.79621899458106	3.818245839833	0.0506972881860343	0.346641333621152
NISCH	0.412769333092458	7.10098111795904	3.81805978691185	0.050702918317776	0.346641333621152
ARL4C	0.574202497037132	5.49921758584781	3.81700386353391	0.0507348840490014	0.346740678339017
ACKR1	1.01579304940235	3.78471659552254	3.81492366809153	0.0507979196816269	0.347044439570699
ARL6	-0.489550554177301	4.19818647182433	3.81438586394779	0.0508142300899977	0.347044439570699
FNDC9	-1.05928773060645	0.423542456207805	3.81185698187001	0.0508909997435334	0.347382066807329
OPA3	0.417419585661553	4.16878933403895	3.8116068633531	0.0508985992898511	0.347382066807329
ACSBG1	0.884657797200211	1.03745482416744	3.81043875061876	0.0509341068616047	0.34750515171993
ZNF704	-0.515201726765501	7.59311000618878	3.80702195859689	0.0510381188263328	0.348095372845715
ZFAND1	-0.398015421920993	6.13269356888354	3.80624638989819	0.0510617594899901	0.348137220684581
ARHGEF26-AS1	-0.83210569815532	1.94163392100359	3.80471040123054	0.051108613237343	0.348309200073369
ZSCAN2	-0.502684105396276	3.06899899703373	3.80391767486763	0.0511328123195599	0.348309200073369
AC096564.2	-1.05462107371724	0.366132160393084	3.80369786240249	0.0511395245481818	0.348309200073369
CASC10	0.820888501333933	0.547494435458906	3.80302047550594	0.0511602152032638	0.348330831894047
DNM1P51	0.843544125312895	0.971036013539009	3.80120652430531	0.0512156656048951	0.348450873286114
TSG101	-0.465873724491017	5.13412287988768	3.80082864620566	0.0512272249004637	0.348450873286114
CD160	0.662096043827076	1.97718733492603	3.80035503998471	0.0512417164163491	0.348450873286114
MAP1LC3C	-1.0128266390559	0.579509097232351	3.79958785943376	0.0512651999891834	0.348450873286114
LINC01943	1.30105985118888	-0.236927811371549	3.7992300318971	0.0512761570642065	0.348450873286114
AC090229.1	-0.893488296586243	1.15991927894129	3.79900758322219	0.0512829699370704	0.348450873286114
FAM83E	0.827805849580937	3.4530213019685	3.79835124028433	0.051303077146938	0.34846844204177
